Trường,Mã Trường,Ngành,Khối,Năm,Điểm chuẩn
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00,23.94,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,26.26,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C03,25.79,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C04,25.68,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C14,24.62,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D01,26.93,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00,18.11,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,16.9,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A02,17.18,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B03,17.17,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C02,16.89,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D08,18.79,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B03,14.85,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C02,14.57,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D07,16.19,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D08,16.47,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00,15.79,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,14.58,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,16.89,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A01,17.57,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A02,17.17,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C01,15.95,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D01,17.56,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,X02,16.16,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A01,19.22,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A02,18.82,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C01,17.6,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D01,19.21,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,X02,17.81,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,18.54,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,X07,18.8,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,18.53,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A01,19.21,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C01,17.59,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,X06,17.81,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,19.69,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A01,20.37,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C01,18.75,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C02,19.68,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D01,20.36,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,X27,21.57,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D07,20.12,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D08,20.4,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00,19.72,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,18.51,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B03,18.78,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C02,18.5,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,15.92,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A01,16.6,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C01,14.98,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C02,15.91,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D01,16.59,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,X03,16.18,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00,16.21,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B03,15.27,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B08,16.89,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C02,14.99,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D07,16.61,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,15,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00,17.9,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,16.69,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B03,16.96,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C02,16.68,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D07,18.3,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D08,18.58,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00,16.07,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,14.86,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B03,15.13,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C02,14.85,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D07,16.47,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D08,16.75,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B08,20.43,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C02,18.53,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C08,17.53,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00,19.75,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,18.54,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B03,18.81,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,X70,22.75,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,X74,22.64,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00,23.81,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C14,24.49,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C19,22.75,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C20,22.64,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D14,25.06,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,X01,24.49,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,T00,21.72,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,T01,20.5,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,T02,19.5,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,T03,18.65,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,T05,17.59,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,T06,20.87,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,T15,17.59,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00,16,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,14.79,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B03,15.06,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C02,14.78,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D07,16.4,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D08,16.68,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C02,16.03,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D07,17.65,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,16.04,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A01,16.72,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00,17.25,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C01,15.1,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; C01; D01; X03; X26; X27,26.81,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,M00; C19; C20; C14; M05; X01; X70; X74,27.78,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D01; C01; C03; C04; B03,27.86,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; C14; C19; C20; D01; D14; X01; X70; X74,28.76,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; C14; C19; C20; D01; D14; X01; X70; X74,28.78,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,T00; T01; T02; T03; T05; T06; T15,27.48,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; A02; C01; C02; D01,29.23,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; C01; D01; X02; X06,28.14,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; A02; C01; X06; X07,29.31,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00; A00; C02; D07; X10; X11,29.39,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00; A02; B03; D08; X14; X16,29.05,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; C03; C04; C19; C20; D14; D15; X70; X74,28.94,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; A07; C03; C19; D09; D14; X70,29.28,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; A07; C04; C20; D10; C15; X74,29.08,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,N00; N01,28.5,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,H00; H07,27.61,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D01; D13; D14; D15,27.98,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D01; D04; D45; D65; D14; D15,27.66,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; A02; X03; X04; X07; X08; X27; X28,28.22,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; A02; B00; B08; D07,28.66,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; A07; C19; C20; D14; C15; X70; X74,28.9,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D01; D13; D14; D15,26.41,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; C03; C04; D01; D14; D15,27.86,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; C03; C04; C19; C20; D14; X70; X74,27.82,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; C14; D01; D10; X01,24.62,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; C03; C04; C19; C20; D01; X70; X74,28.14,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; A07; C03; C04; C20; D15; X74,28.48,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; C03; C04; C19; C20; D01; X70; X74,27.95,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; C03; C04; C19; C20; D66; X70; X74; X78,28.13,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; C14; D01; D10; X01,25.51,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; C14; D01; D10; X01,25.06,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; C14; D01; D10; X01,26.1,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; C14; D01; D10; X01,25.66,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; C03; C14; D01; X01,25.87,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; A00; C03; C04; C14; D01; X01,27.87,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00; A00; A02; B03; C02; D08,25.51,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00; A00; B03; C02; D07; D08,21.98,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; A02; C01; D01; X02,24.9,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; A02; C01; D01; X02,25.72,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; C01; X06; X07,25.71,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; C01; C02; D01; X27,26.26,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00; A00; B03; C02; D07; D08,26.28,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; C01; C02; D01; X03,22.64,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; B00; B03; B08; C02; D07,18,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00; A00; B03; C02; D07; D08,25.41,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00; A00; B03; C02; D07; D08,23.39,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00; A00; B03; B08; C02; C08,26.29,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00; C14; C19; C20; D14; X01; X70; X74,27.82,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,T00; T01; T02; T03; T05; T06; T15,27.06,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00; A00; B03; C02; D07; D08,23.04,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00; A01; B00; C01; C02; D07,23.24,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,787.34,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,879.8,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,886.63,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,979.01,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,983.08,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,1063.75,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,912.29,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,1077.98,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,1091.54,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,1030.53,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,1010.87,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,1071.2,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,1035.96,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,897.58,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,868.42,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,919.17,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,960.71,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,1003.42,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,748.82,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,887.25,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,883.59,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,606.5,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,912.29,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,942.93,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,895.39,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,911.35,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,673.27,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,638.46,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,721.61,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,684.29,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,701.41,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,887.56,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,672.89,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,603.02,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,626.81,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,689.22,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,688.84,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,735.63,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,736.86,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,603.51,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,600,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,664.91,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,604.08,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,738.1,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,883.24,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,603.82,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,,603.97,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,328.81,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,M00,357.92,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D01,360.14,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00,393.57,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00,394.61,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,T00,348.77,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,415.21,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,370.01,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,A00,418.84,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00,422.3,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,B00,406.72,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00,401.7,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00,417.11,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,C00,408.11,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,N00,382.95,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,H00,352.74,2025,0
Trường Đại Học Đồng Tháp 2025 chính xác,SPD,D01,364.36,2025,0
